PAIR TYPE	SIMILARITY	SAME TYPE	REF TYPE	PRED TYPE	SOURCE SIMILARITY	REF SOURCES	PRED SOURCE	TARGET SIMILARITY	REF TARGETS	PRED TARGET
Match	1.0	True	Located in	Located in	1.0	Diaporthe eres, D. eres	Diaporthe eres	1.0	Italy	Italy
Match	1.0	True	Located in	Located in	1.0	Vaccinium corymbosum L., Vaccinium corymbosum, plants of the cultivar (cv.) Draper, cultivated blueberry cultivars, highbush blueberry, blueberry potted plants cv. Draper and Duke	highbush blueberry	1.0	Italy	Italy
Match	1.0	True	Has been found on	Have been found on	1.0	Diaporthe eres, D. eres	Diaporthe eres	1.0	blueberry, Vaccinium spp., blueberry cultivation	Vaccinium spp.
Partial Match	0.5	True	Located in	Located in	1.0	Diaporthe eres, D. eres	Diaporthe eres	0.5	Netherlands	the Netherlands
Match	1.0	True	Located in	Located in	1.0	Diaporthe eres, D. eres	Diaporthe eres	1.0	Lithuania	Lithuania
Match	1.0	True	Located in	Located in	1.0	Diaporthe eres, D. eres	Diaporthe eres	1.0	Chile	Chile
Match	1.0	True	Located in	Located in	1.0	Diaporthe eres, D. eres	Diaporthe eres	1.0	Piedmont	Piedmont
False Negative	0.0		Has been found on			Diaporthe eres, D. eres			Vaccinium corymbosum L., Vaccinium corymbosum, plants of the cultivar (cv.) Draper, cultivated blueberry cultivars, highbush blueberry, blueberry potted plants cv. Draper and Duke	
False Negative	0.0		Located in			blueberry, Vaccinium spp., blueberry cultivation			Europe	
False Negative	0.0		Located in			blueberry, Vaccinium spp., blueberry cultivation			Northern Italy	
False Negative	0.0		Located in			Vaccinium corymbosum L., Vaccinium corymbosum, plants of the cultivar (cv.) Draper, cultivated blueberry cultivars, highbush blueberry, blueberry potted plants cv. Draper and Duke			Piedmont	
False Negative	0.0		Located in			Vaccinium corymbosum L., Vaccinium corymbosum, plants of the cultivar (cv.) Draper, cultivated blueberry cultivars, highbush blueberry, blueberry potted plants cv. Draper and Duke			Cuneo Province	
False Negative	0.0		Located in			Vaccinium corymbosum L., Vaccinium corymbosum, plants of the cultivar (cv.) Draper, cultivated blueberry cultivars, highbush blueberry, blueberry potted plants cv. Draper and Duke			Peveragno	
False Negative	0.0		Located in			Diaporthe eres, D. eres			U.S.A	
False Negative	0.0		Located in			blueberry, Vaccinium spp., blueberry cultivation			Netherlands	
False Negative	0.0		Located in			blueberry, Vaccinium spp., blueberry cultivation			U.S.A	
False Negative	0.0		Located in			blueberry, Vaccinium spp., blueberry cultivation			Lithuania	
False Negative	0.0		Located in			blueberry, Vaccinium spp., blueberry cultivation			Chile	
False Negative	0.0		Has been found on			Diaporthe eres, D. eres			Machilus thunbergii	
False Negative	0.0		Located in			Diaporthe eres, D. eres			Korea	
False Negative	0.0		Causes			Diaporthe eres, D. eres			leaf spot disease	
False Negative	0.0		Located in			leaf spot disease			Korea	
False Negative	0.0		Affects			leaf spot disease			Machilus thunbergii	
False Negative	0.0		Located in			Machilus thunbergii			Korea	
False Negative	0.0		Has been found on			Diaporthe phoenicicola			Vaccinium virgatum	
False Negative	0.0		Located in			Diaporthe phoenicicola			China	
False Negative	0.0		Located in			Vaccinium virgatum			China	
False Negative	0.0		Causes			Diaporthe eres, D. eres			Postharvest Fruit Rot Disease	
False Negative	0.0		Located in			Postharvest Fruit Rot Disease			China	
False Negative	0.0		Affects			Postharvest Fruit Rot Disease			Hardy Kiwifruit	
False Negative	0.0		Located in			Hardy Kiwifruit			China	
False Negative	0.0		Has been found on			Diaporthe eres, D. eres			Hardy Kiwifruit	
False Negative	0.0		Located in			Diaporthe eres, D. eres			China	
False Negative	0.0		Has been found on			Diaporthe cercidis			Populus davidiana × P. bolleana	
False Negative	0.0		Located in			Diaporthe cercidis			China	
False Negative	0.0		Has been found on			D. nobilis			Populus davidiana × P. bolleana	
False Negative	0.0		Located in			D. nobilis			China	
False Negative	0.0		Located in			Populus davidiana × P. bolleana			China	
False Negative	0.0		Causes			Nigrospora sphaerica			passion fruit leaf blight	
False Negative	0.0		Located in			passion fruit leaf blight			China	
False Negative	0.0		Located in			Nigrospora sphaerica			China	
False Positive	0.0			Causes			Diaporthe eres			stem blight
False Positive	0.0			Causes			Diaporthe eres			dieback
False Positive	0.0			Affects			stem blight			highbush blueberry
False Positive	0.0			Affects			dieback			highbush blueberry
False Positive	0.0			Have been found on			cv. Draper			highbush blueberry
False Positive	0.0			Have been found on			cv. Duke			highbush blueberry
False Positive	0.0			Located in			Diaporthe eres			Northern Italy
False Positive	0.0			Located in			Diaporthe eres			Cuneo Province
False Positive	0.0			Located in			Diaporthe eres			U.S.A.
