PAIR TYPE	SIMILARITY	SAME TYPE	REF TYPE	PRED TYPE	SOURCE SIMILARITY	REF SOURCES	PRED SOURCE	TARGET SIMILARITY	REF TARGETS	PRED TARGET
Match	1.0	True	Located in	Located in	1.0	citrus fruits, cultivation of citrus fruits, citrus, citrus plants, citrus cultivation	citrus plants	1.0	Italy	Italy
Match	1.0	True	Affects	Affects	1.0	Tristeza	Tristeza	1.0	citrus fruits, cultivation of citrus fruits, citrus, citrus plants, citrus cultivation	citrus plants
Partial Match	0.5	True	Located in	Located in	1.0	citrus fruits, cultivation of citrus fruits, citrus, citrus plants, citrus cultivation	citrus plants	0.5	Sicily, Sicily Region	Sicily
False Negative	0.0		Located in			citrus fruits, cultivation of citrus fruits, citrus, citrus plants, citrus cultivation			Etnean capital	
False Negative	0.0		Located in			Tristeza			Sicily, Sicily Region	
False Negative	0.0		Located in			Tristeza			Italy	
False Negative	0.0		Located in			HLB			Spain	
False Negative	0.0		Located in			HLB			USA, United States	
False Negative	0.0		Affects			HLB			citrus fruits, cultivation of citrus fruits, citrus, citrus plants, citrus cultivation	
False Negative	0.0		Located in			citrus fruits, cultivation of citrus fruits, citrus, citrus plants, citrus cultivation			Spain	
False Negative	0.0		Located in			citrus fruits, cultivation of citrus fruits, citrus, citrus plants, citrus cultivation			USA, United States	
False Negative	0.0		Located in			HLB			Mediterranean	
False Negative	0.0		Located in			HLB disease			USA, United States	
False Negative	0.0		Located in			citrus fruits, cultivation of citrus fruits, citrus, citrus plants, citrus cultivation			Acireale	
False Positive	0.0			Affects			Huanglongbing			citrus plants
False Positive	0.0			Affects			Citrus greening			citrus plants
False Positive	0.0			Have been found on			Phytophthora			citrus plants
False Positive	0.0			Have been found on			nematodes			citrus plants
False Positive	0.0			Have been found on			CTV-Citrus tristeza virus			citrus plants
False Positive	0.0			Causes			Huanglongbing			Citrus greening
False Positive	0.0			Transmit			insects			Huanglongbing
False Positive	0.0			Have been found on			C35			Tarocco Scirè
False Positive	0.0			Have been found on			Californian Bitters			Tarocco Scirè
False Positive	0.0			Have been found on			Carrizo			Tarocco Scirè
False Positive	0.0			Have been found on			C35			Mandared
False Positive	0.0			Have been found on			Californian Bitters			Mandared
False Positive	0.0			Have been found on			Carpenter			Mandared
False Positive	0.0			Have been found on			Furr			Mandared
False Positive	0.0			Located in			Citrus clementina			Mandared
False Positive	0.0			Located in			Citrus sinensis			Mandared
