PAIR TYPE	SIMILARITY	SAME TYPE	REF TYPE	PRED TYPE	SOURCE SIMILARITY	REF SOURCES	PRED SOURCE	TARGET SIMILARITY	REF TARGETS	PRED TARGET
Match	1.0	True	Located in	Located in	1.0	Spodoptera frugiperda, S. frugiperda, Spodoptera frugiperda (J. E. Smith)	Spodoptera frugiperda	1.0	Western China, China, western China	western China
Match	1.0	True	Located in	Located in	1.0	Spodoptera frugiperda, S. frugiperda, Spodoptera frugiperda (J. E. Smith)	Spodoptera frugiperda	1.0	Ningxia	Ningxia
Match	1.0	True	Located in	Located in	1.0	Spodoptera frugiperda, S. frugiperda, Spodoptera frugiperda (J. E. Smith)	Spodoptera frugiperda	1.0	Shaanxi	Shaanxi
Match	1.0	True	Located in	Located in	1.0	Spodoptera frugiperda, S. frugiperda, Spodoptera frugiperda (J. E. Smith)	Spodoptera frugiperda	1.0	western Gansu	western Gansu
Match	1.0	True	Located in	Located in	1.0	Spodoptera frugiperda, S. frugiperda, Spodoptera frugiperda (J. E. Smith)	Spodoptera frugiperda	1.0	eastern Qinghai	eastern Qinghai
Match	1.0	True	Located in	Located in	1.0	Spodoptera frugiperda, S. frugiperda, Spodoptera frugiperda (J. E. Smith)	Spodoptera frugiperda	1.0	Tibetan	Tibetan
Match	1.0	True	Located in	Located in	1.0	Spodoptera frugiperda, S. frugiperda, Spodoptera frugiperda (J. E. Smith)	Spodoptera frugiperda	1.0	Aksu	Aksu
Match	1.0	True	Located in	Located in	1.0	Spodoptera frugiperda, S. frugiperda, Spodoptera frugiperda (J. E. Smith)	Spodoptera frugiperda	1.0	Ili	Ili
Match	1.0	True	Located in	Located in	1.0	Spodoptera frugiperda, S. frugiperda, Spodoptera frugiperda (J. E. Smith)	Spodoptera frugiperda	1.0	Xinjiang	Xinjiang
Match	1.0	True	Located in	Located in	1.0	Spodoptera frugiperda, S. frugiperda, Spodoptera frugiperda (J. E. Smith)	Spodoptera frugiperda	1.0	Hotan	Hotan
Match	1.0	True	Located in	Located in	1.0	Spodoptera frugiperda, S. frugiperda, Spodoptera frugiperda (J. E. Smith)	Spodoptera frugiperda	1.0	Hami	Hami
Match	1.0	True	Located in	Located in	1.0	Spodoptera frugiperda, S. frugiperda, Spodoptera frugiperda (J. E. Smith)	Spodoptera frugiperda	1.0	Urumqi	Urumqi
False Negative	0.0		Located in			wheat			Western China, China, western China	
False Negative	0.0		Located in			corn			Western China, China, western China	
False Negative	0.0		Has been found on			Spodoptera frugiperda, S. frugiperda, Spodoptera frugiperda (J. E. Smith)			corn	
False Negative	0.0		Has been found on			Spodoptera frugiperda, S. frugiperda, Spodoptera frugiperda (J. E. Smith)			wheat	
