PAIR TYPE	SIMILARITY	SAME TYPE	REF TYPE	PRED TYPE	SOURCE SIMILARITY	REF SOURCES	PRED SOURCE	TARGET SIMILARITY	REF TARGETS	PRED TARGET
Match	1.0	True	Located in	Located in	1.0	ALB, Asian long-horned beetles, Asian longhorned beetle	ALB	1.0	canton of Lucerne, Canton Lucerne, Lucerne	Canton of Lucerne
Match	1.0	True	Has been found on	Have been found on	1.0	ALB, Asian long-horned beetles, Asian longhorned beetle	ALB	1.0	maple	maple
Match	1.0	True	Has been found on	Have been found on	1.0	ALB, Asian long-horned beetles, Asian longhorned beetle	ALB	1.0	birch	birch
Match	1.0	True	Has been found on	Have been found on	1.0	ALB, Asian long-horned beetles, Asian longhorned beetle	ALB	1.0	beech	beech
Partial Match	0.3333333333333333	True	Located in	Located in	1.0	ALB, Asian long-horned beetles, Asian longhorned beetle	ALB	0.3333333333333333	Zell, municipality of Zell	Zell
False Negative	0.0		Located in			ALB, Asian long-horned beetles, Asian longhorned beetle			Europe	
False Negative	0.0		Has been found on			ALB, Asian long-horned beetles, Asian longhorned beetle			wooden packaging material	
False Negative	0.0		Located in			wooden packaging material			Europe	
False Negative	0.0		Located in			wood, exports of wood			Zell, municipality of Zell	
False Positive	0.0			Causes			Asian longhorned beetle			major tree damage
False Positive	0.0			Have been found on			ALB			fruit trees
False Positive	0.0			Affects			ALB			healthy deciduous trees
False Positive	0.0			Affects			ALB			fruit trees
False Positive	0.0			Located in			ALB			Lucerne
False Positive	0.0			Located in			ALB			Central Switzerland
False Positive	0.0			Located in			ALB			Winterthur
False Positive	0.0			Located in			ALB			Marly (FR)
