PAIR TYPE	SIMILARITY	SAME TYPE	REF TYPE	PRED TYPE	SOURCE SIMILARITY	REF SOURCES	PRED SOURCE	TARGET SIMILARITY	REF TARGETS	PRED TARGET
Partial Match	0.6666666666666666	True	Located in	Located in	0.6666666666666666	banana disease	New banana disease	1.0	African, African countries, Africa	Africa
Partial Match	0.75	True	Located in	Located in	0.75	TR4 fungus, Tropical Race 4, Fusarium odoratissimum Tropical Race 4, TR4	Tropical Race 4 (TR4)	1.0	Mozambique	Mozambique
Partial Match	0.75	True	Located in	Located in	0.75	TR4 fungus, Tropical Race 4, Fusarium odoratissimum Tropical Race 4, TR4	Tropical Race 4 (TR4)	1.0	Asia	Asia
Partial Match	0.75	True	Located in	Located in	0.75	TR4 fungus, Tropical Race 4, Fusarium odoratissimum Tropical Race 4, TR4	Tropical Race 4 (TR4)	1.0	South America	South America
Match	1.0	True	Located in	Located in	1.0	Fusarium wilt	Fusarium wilt	1.0	Mozambique	Mozambique
Partial Match	0.4	True	Causes	Causes	0.4	TR4 fungus, Tropical Race 4, Fusarium odoratissimum Tropical Race 4, TR4	Fusarium odoratissimum	1.0	Fusarium wilt	Fusarium wilt
Match	1.0	True	Affects	Affects	1.0	Panama disease	Panama disease	1.0	banana plants, banana, bananas, banana strains, African banana varieties, banana varieties	banana plants
False Negative	0.0		Affects			banana disease			banana plants, banana, bananas, banana strains, African banana varieties, banana varieties	
False Negative	0.0		Located in			TR4 fungus, Tropical Race 4, Fusarium odoratissimum Tropical Race 4, TR4			African, African countries, Africa	
False Negative	0.0		Located in			Fusarium wilt			African, African countries, Africa	
False Negative	0.0		Located in			Fusarium wilt			Asia	
False Negative	0.0		Located in			Fusarium wilt			South America	
False Negative	0.0		Located in			banana plants, banana, bananas, banana strains, African banana varieties, banana varieties			Mozambique	
False Negative	0.0		Has been found on			TR4 fungus, Tropical Race 4, Fusarium odoratissimum Tropical Race 4, TR4			banana plants, banana, bananas, banana strains, African banana varieties, banana varieties	
False Negative	0.0		Located in			Cavendish banana			Tanzania	
False Negative	0.0		Located in			Cavendish banana			Ruanda	
False Negative	0.0		Located in			Cavendish banana			Malawi	
False Negative	0.0		Located in			Cavendish banana			Uganda	
False Negative	0.0		Located in			banana plants, banana, bananas, banana strains, African banana varieties, banana varieties			Tanzania	
False Negative	0.0		Located in			banana plants, banana, bananas, banana strains, African banana varieties, banana varieties			Uganda	
False Negative	0.0		Located in			banana plants, banana, bananas, banana strains, African banana varieties, banana varieties			Ruanda	
False Negative	0.0		Located in			banana plants, banana, bananas, banana strains, African banana varieties, banana varieties			Latin America	
False Negative	0.0		Located in			Panama disease			Latin America	
False Negative	0.0		Has been found on			TR4 fungus, Tropical Race 4, Fusarium odoratissimum Tropical Race 4, TR4			Cavendish banana	
False Negative	0.0		Located in			Fusarium wilt of banana			Mozambique	
False Negative	0.0		Causes			TR4 fungus, Tropical Race 4, Fusarium odoratissimum Tropical Race 4, TR4			Fusarium wilt of banana	
False Positive	0.0			Causes			Fusarium fungus			Fusarium wilt
False Positive	0.0			Have been found on			Fusarium fungus			banana plants
False Positive	0.0			Affects			Fusarium wilt			banana plants
False Positive	0.0			Affects			Fusarium wilt			Cavendish banana
False Positive	0.0			Affects			Fusarium wilt			local banana strains
